geneID	autocorrect	BCV
ENSG00000204435	Yes	0.0677584155807978
ENSG00000234432	Yes	0.0677501590579551
ENSG00000100714	Yes	0.0677496244697528
ENSG00000108641	Yes	0.0677389736926189
ENSG00000111711	Yes	0.0677363873658052
ENSG00000180233	Yes	0.0677254877864192
ENSG00000184194	Yes	0.0677151140264618
ENSG00000204147	Yes	0.0677125164185315
ENSG00000140905	Yes	0.0677071241403205
ENSG00000165548	Yes	0.067683643387171
ENSG00000164938	Yes	0.067670919742009
ENSG00000140718	Yes	0.0676656508501015
ENSG00000186522	Yes	0.0676459521325584
ENSG00000122729	Yes	0.0676446599002491
ENSG00000152767	Yes	0.0676370921270567
ENSG00000273557	Yes	0.0676365186238888
ENSG00000163995	Yes	0.0676235656275293
ENSG00000237827	Yes	0.0676209736095578
ENSG00000108187	Yes	0.0676176623933054
ENSG00000175575	Yes	0.0676163739663922
ENSG00000266931	Yes	0.0676145809496075
ENSG00000130766	Yes	0.0676053152824908
ENSG00000162437	Yes	0.0676037294845098
ENSG00000148832	Yes	0.0676005396777457
ENSG00000115902	Yes	0.0675871842752996
ENSG00000158109	Yes	0.0675857662507927
ENSG00000111676	Yes	0.0675731724896703
ENSG00000267249	Yes	0.0675635070497009
ENSG00000185504	Yes	0.0675583175378498
ENSG00000198873	Yes	0.0675551237995399
ENSG00000008130	Yes	0.0675527600988397
ENSG00000199804	Yes	0.0675225252436394
ENSG00000241112	Yes	0.0675136490067096
ENSG00000141232	Yes	0.0674901283953479
ENSG00000181274	Yes	0.0674878577701092
ENSG00000204899	Yes	0.0674838132211244
ENSG00000101190	Yes	0.0674785408508462
ENSG00000079335	Yes	0.0674615821189081
ENSG00000136243	Yes	0.0674543056472098
ENSG00000179241	Yes	0.0674531157876432
ENSG00000187122	Yes	0.0674217880973959
ENSG00000124532	Yes	0.067417515266175
ENSG00000226520	Yes	0.067409896341386
ENSG00000266232	Yes	0.0674093305004287
ENSG00000103222	Yes	0.0674055637240587
ENSG00000175093	Yes	0.0674027591553579
ENSG00000198246	Yes	0.0674009939589124
ENSG00000184164	Yes	0.0673934457568332
ENSG00000134440	Yes	0.0673810226464819
ENSG00000279476	Yes	0.0673685199794603
ENSG00000169991	Yes	0.0673606968397055
ENSG00000151348	Yes	0.0673464816077222
ENSG00000134825	Yes	0.0673364452094673
ENSG00000025434	Yes	0.0673335427123084
ENSG00000181264	Yes	0.067330501202834
ENSG00000279089	Yes	0.0673144229269408
ENSG00000133835	Yes	0.0673064000229586
ENSG00000253368	Yes	0.0672942110502434
ENSG00000170385	Yes	0.0672864957435372
ENSG00000243725	Yes	0.0672744611562608
ENSG00000212529	Yes	0.0672686221462145
ENSG00000255568	Yes	0.0672486306806736
ENSG00000198890	Yes	0.0672461149867652
ENSG00000130332	Yes	0.0672404784655058
ENSG00000013392	Yes	0.067228544919948
ENSG00000154079	Yes	0.0672180571814166
ENSG00000181409	Yes	0.0672028907963621
ENSG00000165476	Yes	0.0672009909633936
ENSG00000166886	Yes	0.0671988427872101
ENSG00000162415	Yes	0.0671905054627439
ENSG00000219665	Yes	0.06718685911137
ENSG00000256588	Yes	0.0671811485975632
ENSG00000109472	Yes	0.0671744564726396
ENSG00000153132	Yes	0.0671673335278391
ENSG00000171604	Yes	0.0671618242656791
ENSG00000280365	Yes	0.0671532150394589
ENSG00000236144	Yes	0.0671328403372805
ENSG00000165275	Yes	0.0671298147341676
ENSG00000242028	Yes	0.0671281755800823
ENSG00000171858	Yes	0.0671229716692187
ENSG00000149798	Yes	0.0671199740639587
ENSG00000242173	Yes	0.0671116947855263
ENSG00000161040	Yes	0.067110413377767
ENSG00000198563	Yes	0.067107094057556
ENSG00000131470	Yes	0.0670980394845204
ENSG00000171574	Yes	0.0670968692387161
ENSG00000105696	Yes	0.0670947828058175
ENSG00000272158	Yes	0.0670911124055754
ENSG00000155066	Yes	0.067090384476013
ENSG00000137274	Yes	0.0670887217848298
ENSG00000265688	Yes	0.0670885409342025
ENSG00000243444	Yes	0.067078968712193
ENSG00000135457	Yes	0.067077744127283
ENSG00000052126	Yes	0.067077100832114
ENSG00000102003	Yes	0.0670721077576764
ENSG00000233937	Yes	0.0670656934841989
ENSG00000199172	Yes	0.0670557398946981
ENSG00000067113	Yes	0.0670414843370277
ENSG00000125505	Yes	0.0670320288130425
ENSG00000100647	Yes	0.0670155728417573
ENSG00000149289	Yes	0.0669945934492782
ENSG00000106399	Yes	0.0669896906403841
ENSG00000080854	Yes	0.0669683642637418
ENSG00000187607	Yes	0.0669430262734676
ENSG00000178662	Yes	0.0669419197920248
ENSG00000179218	Yes	0.0669320387780367
ENSG00000065357	Yes	0.0669248225477308
ENSG00000214796	Yes	0.066922145340058
ENSG00000101350	Yes	0.0669070903777251
ENSG00000010295	Yes	0.0668944968058358
ENSG00000104524	Yes	0.0668866519379335
ENSG00000148484	Yes	0.066879579452198
ENSG00000069509	Yes	0.0668669288019228
ENSG00000076928	Yes	0.0668471748876039
ENSG00000275770	Yes	0.066845111749396
ENSG00000138030	Yes	0.0668136962471124
ENSG00000204366	Yes	0.0668099809171875
ENSG00000144451	Yes	0.0668043569302841
ENSG00000189046	Yes	0.0667944290729421
ENSG00000129255	Yes	0.0667903799118008
ENSG00000119711	Yes	0.0667863992523384
ENSG00000127184	Yes	0.0667847668865054
ENSG00000167693	Yes	0.0667836130480341
ENSG00000072422	Yes	0.066778130857609
ENSG00000182963	Yes	0.0667778149111875
ENSG00000128602	Yes	0.0667674419198075
ENSG00000204650	Yes	0.0667619126067712
ENSG00000197785	Yes	0.0667603793636796
ENSG00000151466	Yes	0.0667527782177395
ENSG00000068650	Yes	0.066737374319029
ENSG00000141837	Yes	0.0667360226720516
ENSG00000150457	Yes	0.0667353806681738
ENSG00000173894	Yes	0.0667210416224082
ENSG00000249042	Yes	0.0667132476747488
ENSG00000251805	Yes	0.0667108129890951
ENSG00000229539	Yes	0.0667075409361802
ENSG00000100626	Yes	0.06670059390171
ENSG00000044446	Yes	0.0667001463002856
ENSG00000167842	Yes	0.0666994707261334
ENSG00000063241	Yes	0.0666961156065121
ENSG00000101347	Yes	0.0666948589059704
ENSG00000178927	Yes	0.0666874449159037
ENSG00000137193	Yes	0.0666676182197522
ENSG00000113593	Yes	0.0666595871289987
ENSG00000222937	Yes	0.0666384863509515
ENSG00000182199	Yes	0.066628219844133
ENSG00000152969	Yes	0.0666243723547006
ENSG00000100299	Yes	0.0666202124313615
ENSG00000100478	Yes	0.0666165101653982
ENSG00000167081	Yes	0.0666077936028393
ENSG00000273164	Yes	0.0665959246117603
ENSG00000213625	Yes	0.0665779317677821
ENSG00000241852	Yes	0.0665774848270947
ENSG00000237877	Yes	0.0665764631877273
ENSG00000273270	Yes	0.0665707396487777
ENSG00000126749	Yes	0.0665632485935202
ENSG00000233276	Yes	0.0665553554418179
ENSG00000199944	Yes	0.0665443298602872
ENSG00000196177	Yes	0.0665407908250505
ENSG00000250317	Yes	0.0665321683674338
ENSG00000159788	Yes	0.0665227415276661
ENSG00000132950	Yes	0.0665180508409068
ENSG00000214226	Yes	0.0665126946987571
ENSG00000197557	Yes	0.0665114457233557
ENSG00000164292	Yes	0.0665032433922322
ENSG00000168502	Yes	0.0664957700675494
ENSG00000145375	Yes	0.0664939866329439
ENSG00000040531	Yes	0.066480030467077
ENSG00000176473	Yes	0.0664785398245623
ENSG00000105443	Yes	0.0664775747723202
ENSG00000100100	Yes	0.0664741510078699
ENSG00000121297	Yes	0.0664732506912638
ENSG00000166669	Yes	0.066472043039979
ENSG00000248866	Yes	0.0664652692258392
ENSG00000123562	Yes	0.0664562054218267
ENSG00000161642	Yes	0.0664422630665991
ENSG00000174799	Yes	0.0664314204574151
ENSG00000261790	Yes	0.0664289614238233
ENSG00000110080	Yes	0.0664269633801325
ENSG00000182796	Yes	0.0664225026935041
ENSG00000109881	Yes	0.0664200829488418
ENSG00000136861	Yes	0.0664136984471284
ENSG00000183010	Yes	0.0664100734567151
ENSG00000143061	Yes	0.0663967706426892
ENSG00000273247	Yes	0.0663918867479479
ENSG00000129103	Yes	0.0663915184914231
ENSG00000120519	Yes	0.0663851792439791
ENSG00000135441	Yes	0.0663811104415649
ENSG00000111224	Yes	0.0663668342402357
ENSG00000118096	Yes	0.0663637982477369
ENSG00000279407	Yes	0.0663620167322901
ENSG00000165644	Yes	0.0663503039592943
ENSG00000099330	Yes	0.0663368320807285
ENSG00000160961	Yes	0.0663135525002923
ENSG00000132613	Yes	0.0662803591152482
ENSG00000146757	Yes	0.0662648963789827
ENSG00000173486	Yes	0.0662600439972363
ENSG00000268471	Yes	0.0662550487727378
ENSG00000130363	Yes	0.0662470732066755
ENSG00000067606	Yes	0.0662358155638351
ENSG00000236977	Yes	0.0662337195075461
ENSG00000010292	Yes	0.0662148139160354
ENSG00000135617	Yes	0.0662144571219136
ENSG00000116922	Yes	0.0662133096997134
ENSG00000261056	Yes	0.0661950550748436
ENSG00000154556	Yes	0.0661770366288757
ENSG00000169122	Yes	0.0661760406113988
ENSG00000156531	Yes	0.0661568443618019
ENSG00000232611	Yes	0.0661524248008219
ENSG00000266074	Yes	0.0661499378291538
ENSG00000122378	Yes	0.0661444432492424
ENSG00000277877	Yes	0.0661352561707241
ENSG00000101773	Yes	0.0661345114750419
ENSG00000273004	Yes	0.0661047529631669
ENSG00000120129	Yes	0.0660918000612317
ENSG00000174521	Yes	0.0660846017871643
ENSG00000082805	Yes	0.0660832855312871
ENSG00000165501	Yes	0.0660716308271187
ENSG00000275180	Yes	0.0660704566943656
ENSG00000143801	Yes	0.066070211544743
ENSG00000212207	Yes	0.06606843343107
ENSG00000067221	Yes	0.0660574468810538
ENSG00000022267	Yes	0.0660554559019511
ENSG00000230532	Yes	0.0660534613244275
ENSG00000132906	Yes	0.0660422608636179
ENSG00000230815	Yes	0.066041021140762
ENSG00000269938	Yes	0.0660351508602679
ENSG00000108861	Yes	0.0660340982752448
ENSG00000105220	Yes	0.0660303719320835
ENSG00000154328	Yes	0.0660205089681987
ENSG00000196782	Yes	0.066020202908458
ENSG00000177706	Yes	0.066014917981062
ENSG00000111674	Yes	0.0660074415187589
ENSG00000221650	Yes	0.0660063973891472
ENSG00000219200	Yes	0.066000392011905
ENSG00000250742	Yes	0.0659701570603175
ENSG00000162687	Yes	0.0659525799034527
ENSG00000158445	Yes	0.065930328649761
ENSG00000142684	Yes	0.0659243971482102
ENSG00000146733	Yes	0.0659159794253216
ENSG00000148123	Yes	0.0658943926342078
ENSG00000077684	Yes	0.0658746477364626
ENSG00000174327	Yes	0.0658649244181336
ENSG00000260296	Yes	0.0658567458061292
ENSG00000144283	Yes	0.0658201730130969
ENSG00000220205	Yes	0.0658126759860864
ENSG00000140263	Yes	0.0657875578033121
ENSG00000267534	Yes	0.0657698959980096
ENSG00000136425	Yes	0.0657688182589505
ENSG00000117500	Yes	0.0657641500444649
ENSG00000133313	Yes	0.0657419369075871
ENSG00000111641	Yes	0.0657219049647691
ENSG00000136213	Yes	0.0657072951729101
ENSG00000162458	Yes	0.0657013687805025
ENSG00000081913	Yes	0.0656848974752158
ENSG00000109320	Yes	0.0656795990497392
ENSG00000103942	Yes	0.0656730713682072
ENSG00000002919	Yes	0.0656401500641438
ENSG00000141556	Yes	0.0656367369470482
ENSG00000185046	Yes	0.0656262582841483
ENSG00000161010	Yes	0.0656101399867188
ENSG00000100417	Yes	0.0655908813975436
ENSG00000176055	Yes	0.0655864526276089
ENSG00000071889	Yes	0.0655823985673199
ENSG00000165475	Yes	0.0655693116311019
ENSG00000137343	Yes	0.0655459032144095
ENSG00000250132	Yes	0.0655445877739619
ENSG00000279281	Yes	0.0655430908825512
ENSG00000197043	Yes	0.0655383417079188
ENSG00000121152	Yes	0.0655265291797773
ENSG00000180198	Yes	0.0655191259306341
ENSG00000124787	Yes	0.0655071652925471
ENSG00000120784	Yes	0.0655063823935187
ENSG00000168476	Yes	0.0654987020205198
ENSG00000138326	Yes	0.0654977712411836
ENSG00000133065	Yes	0.0654957220951515
ENSG00000133943	Yes	0.0654826362950664
ENSG00000198498	Yes	0.0654814518125057
ENSG00000261496	Yes	0.0654723947811475
ENSG00000104980	Yes	0.0654456026406944
ENSG00000250299	Yes	0.0654376128724204
ENSG00000112763	Yes	0.0654346643860868
ENSG00000173261	Yes	0.0654289569614342
ENSG00000112294	Yes	0.0654258226022856
ENSG00000130520	Yes	0.0654208837150603
ENSG00000272853	Yes	0.0653977176220781
ENSG00000103152	Yes	0.0653937057695284
ENSG00000067064	Yes	0.0653845485222214
ENSG00000070404	Yes	0.0653836647324911
ENSG00000155660	Yes	0.0653822431151548
ENSG00000248283	Yes	0.0653757823272337
ENSG00000263539	Yes	0.0653692348487999
ENSG00000251703	Yes	0.0653687587085515
ENSG00000231729	Yes	0.0653410886922209
ENSG00000126603	Yes	0.065318204951741
ENSG00000074695	Yes	0.0653123032330685
ENSG00000256269	Yes	0.0652926854429707
ENSG00000108963	Yes	0.0652921592612412
ENSG00000167925	Yes	0.0652898622198463
ENSG00000168916	Yes	0.065282114752022
ENSG00000037042	Yes	0.065272432736985
ENSG00000013306	Yes	0.0652696014042744
ENSG00000269997	Yes	0.0652674469134311
ENSG00000041880	Yes	0.0652673630429362
ENSG00000278351	Yes	0.065260192677636
ENSG00000198945	Yes	0.0652558828975853
ENSG00000125826	Yes	0.0652419456406844
ENSG00000143409	Yes	0.0652411796323816
ENSG00000140443	Yes	0.0652395222172541
ENSG00000205090	Yes	0.0652335065252155
ENSG00000156787	Yes	0.0652288829724116
ENSG00000137267	Yes	0.0652133399282841
ENSG00000239407	Yes	0.0652106833471157
ENSG00000196976	Yes	0.0652105468218553
ENSG00000271924	Yes	0.0652097116781593
ENSG00000178233	Yes	0.0652011225426583
ENSG00000246560	Yes	0.0651964935903464
ENSG00000139182	Yes	0.0651960327413967
ENSG00000259659	Yes	0.0651920072076828
ENSG00000164010	Yes	0.0651890360371331
ENSG00000257556	Yes	0.0651877730531839
ENSG00000111850	Yes	0.0651871372702814
ENSG00000161980	Yes	0.0651798225014673
ENSG00000077063	Yes	0.0651763726492386
ENSG00000198420	Yes	0.0651751542333058
ENSG00000280789	Yes	0.0651479790612707
ENSG00000160949	Yes	0.0651318068467819
ENSG00000050438	Yes	0.0651190619955748
ENSG00000110074	Yes	0.06511639980752
ENSG00000139438	Yes	0.0651063521968917
ENSG00000213676	Yes	0.0650985444419954
ENSG00000128928	Yes	0.0650952868198101
ENSG00000163590	Yes	0.0650821497745554
ENSG00000099954	Yes	0.0650793778163148
ENSG00000166793	Yes	0.0650786949767475
ENSG00000047644	Yes	0.0650751315031426
ENSG00000127946	Yes	0.0650715159624506
ENSG00000213971	Yes	0.0650451879540105
ENSG00000173221	Yes	0.065041745380967
ENSG00000242259	Yes	0.065035150637919
ENSG00000254858	Yes	0.0649909811001982
ENSG00000270048	Yes	0.0649566814161105
ENSG00000165752	Yes	0.0649521055845977
ENSG00000169019	Yes	0.0649458218742806
ENSG00000206727	Yes	0.0649273890787087
ENSG00000227946	Yes	0.0649072930306638
ENSG00000072041	Yes	0.0648993537385946
ENSG00000158301	Yes	0.0648911251688455
ENSG00000184162	Yes	0.0648906821218516
ENSG00000122873	Yes	0.0648851354361845
ENSG00000156475	Yes	0.0648825109284047
ENSG00000134809	Yes	0.0648800812233331
ENSG00000274621	Yes	0.0648709990339224
ENSG00000119537	Yes	0.0648709701582849
ENSG00000143353	Yes	0.0648682870248664
ENSG00000115993	Yes	0.0648674601762149
ENSG00000213722	Yes	0.0648507428539963
ENSG00000141562	Yes	0.0648507082114468
ENSG00000237854	Yes	0.0648494673481461
ENSG00000204514	Yes	0.0648396214684412
ENSG00000234134	Yes	0.0648289945549714
ENSG00000152082	Yes	0.0648278111619943
ENSG00000164070	Yes	0.0648179853921036
ENSG00000180257	Yes	0.0648128549711732
ENSG00000164405	Yes	0.0648085528251635
ENSG00000104835	Yes	0.0648043409486679
ENSG00000168566	Yes	0.0647916856810657
ENSG00000167671	Yes	0.0647888049117409
ENSG00000142549	Yes	0.0647861152208852
ENSG00000180190	Yes	0.0647748186331034
ENSG00000081181	Yes	0.0647683408782738
ENSG00000117477	Yes	0.0647633009746574
ENSG00000145425	Yes	0.0647558735887878
ENSG00000199691	Yes	0.064753626708895
ENSG00000145331	Yes	0.0647158249081963
ENSG00000134291	Yes	0.0647064323395175
ENSG00000167272	Yes	0.0647062012685345
ENSG00000226696	Yes	0.0646994902806864
ENSG00000277450	Yes	0.0646959452777952
ENSG00000170629	Yes	0.064685283727382
ENSG00000185818	Yes	0.0646733950806384
ENSG00000127415	Yes	0.0646733712443836
ENSG00000275700	Yes	0.0646707514152126
ENSG00000162869	Yes	0.0646631667752443
ENSG00000066084	Yes	0.0646447184666318
ENSG00000136279	Yes	0.0646442773292902
ENSG00000187091	Yes	0.0646341248825591
ENSG00000272509	Yes	0.0646184655273413
ENSG00000198755	Yes	0.0646170199553788
ENSG00000269918	Yes	0.0646160495778515
ENSG00000239523	Yes	0.0646146803787309
ENSG00000108639	Yes	0.0646144437323027
ENSG00000120451	Yes	0.0646013336359962
ENSG00000142065	Yes	0.0645971864349771
ENSG00000036530	Yes	0.0645887895543358
ENSG00000168661	Yes	0.0645791669906381
ENSG00000145220	Yes	0.0645678167096264
ENSG00000272223	Yes	0.0645631310948021
ENSG00000122512	Yes	0.0645547096855527
ENSG00000251485	Yes	0.0645425926397321
ENSG00000140557	Yes	0.0645401409783113
ENSG00000241230	Yes	0.064529109803868
ENSG00000168280	Yes	0.0645232943711682
ENSG00000274020	Yes	0.0645185184051659
ENSG00000139146	Yes	0.0645074936709374
ENSG00000153790	Yes	0.0645061817942554
ENSG00000166619	Yes	0.0645005445641782
ENSG00000093000	Yes	0.0644960747872554
ENSG00000183617	Yes	0.0644943441630416
ENSG00000102781	Yes	0.0644867404445785
ENSG00000119698	Yes	0.0644804040369208
ENSG00000258900	Yes	0.0644742903867202
ENSG00000256658	Yes	0.064472569795048
ENSG00000100348	Yes	0.0644609742696498
ENSG00000247950	Yes	0.0644583769349418
ENSG00000145241	Yes	0.0644505321329562
ENSG00000223891	Yes	0.0644489076621744
ENSG00000102678	Yes	0.0644372928186776
ENSG00000128000	Yes	0.0644357735975294
ENSG00000005022	Yes	0.0644060002013011
ENSG00000229419	Yes	0.0644006932045985
ENSG00000004455	Yes	0.0643974869979643
ENSG00000103174	Yes	0.0643898480398467
ENSG00000263327	Yes	0.0643443532777893
ENSG00000196642	Yes	0.0643247890028998
ENSG00000167740	Yes	0.0643205096363569
ENSG00000112877	Yes	0.0643198414651052
ENSG00000112306	Yes	0.0643030124995908
ENSG00000156795	Yes	0.0643003462627448
ENSG00000117616	Yes	0.0642980781773632
ENSG00000227583	Yes	0.0642980469098215
ENSG00000165389	Yes	0.0642867604963046
ENSG00000100997	Yes	0.0642844734671518
ENSG00000099822	Yes	0.064280750828397
ENSG00000100350	Yes	0.0642708242637368
ENSG00000163482	Yes	0.0642693235673691
ENSG00000109832	Yes	0.0642177881050984
ENSG00000141956	Yes	0.0642100849607255
ENSG00000108352	Yes	0.0641980380149296
ENSG00000049759	Yes	0.0641928670850513
ENSG00000100994	Yes	0.0641871233833793
ENSG00000199130	Yes	0.0641699468105391
ENSG00000129480	Yes	0.0641691058310381
ENSG00000172500	Yes	0.0641662701805111
ENSG00000211584	Yes	0.0641535598389437
ENSG00000126247	Yes	0.0641490758981984
ENSG00000175182	Yes	0.064147768535613
ENSG00000099783	Yes	0.0641460761693128
ENSG00000119878	Yes	0.0641379154876128
ENSG00000255856	Yes	0.0641345549997677
ENSG00000164898	Yes	0.0641323674049223
ENSG00000167526	Yes	0.0641247357992248
ENSG00000277283	Yes	0.0641240647847178
ENSG00000204237	Yes	0.0641152284043368
ENSG00000142534	Yes	0.0641034945083557
ENSG00000177030	Yes	0.0640991036440846
ENSG00000197879	Yes	0.0640882379161767
ENSG00000197448	Yes	0.0640857448639669
ENSG00000167523	Yes	0.0640827517741071
ENSG00000256361	Yes	0.0640786158674999
ENSG00000104626	Yes	0.064069780993398
ENSG00000278730	Yes	0.0640617746889372
ENSG00000114923	Yes	0.0640579558421233
ENSG00000185624	Yes	0.0640399425832186
ENSG00000261678	Yes	0.064037296289473
ENSG00000147403	Yes	0.0640320915791045
ENSG00000254577	Yes	0.0640219483987297
ENSG00000228886	Yes	0.0640072723454765
ENSG00000283041	Yes	0.0640020705707677
ENSG00000278619	Yes	0.0639869650533676
ENSG00000124786	Yes	0.0639762585482169
ENSG00000270441	Yes	0.0639516700347217
ENSG00000100429	Yes	0.0639482484515064
ENSG00000229276	Yes	0.0639347412009451
ENSG00000163703	Yes	0.06393054053788
ENSG00000230551	Yes	0.0639293719336138
ENSG00000123416	Yes	0.0639208525349139
ENSG00000159714	Yes	0.0639154285907438
ENSG00000268858	Yes	0.0639150151357674
ENSG00000196199	Yes	0.0638949637411919
ENSG00000187764	Yes	0.0638932050589349
ENSG00000235245	Yes	0.0638908645439464
ENSG00000112167	Yes	0.0638905988053966
ENSG00000103227	Yes	0.063883776956381
ENSG00000198182	Yes	0.0638805858339363
ENSG00000118939	Yes	0.0638785041779733
ENSG00000189144	Yes	0.0638781904509748
ENSG00000095574	Yes	0.0638662040560506
ENSG00000054148	Yes	0.0638540453346444
ENSG00000204084	Yes	0.0638449843018296
ENSG00000271917	Yes	0.0638407781210762
ENSG00000139428	Yes	0.0638389539099591
ENSG00000114738	Yes	0.0638361608021665
ENSG00000170779	Yes	0.0638332145999987
ENSG00000277342	Yes	0.0638146576282502
ENSG00000213626	Yes	0.0638095601212437
ENSG00000170145	Yes	0.0638085638030531
ENSG00000273611	Yes	0.0638079237451054
ENSG00000119328	Yes	0.0638075321819627
ENSG00000253598	Yes	0.0637936286286102
ENSG00000164045	Yes	0.0637896385179334
ENSG00000154822	Yes	0.0637810443864317
ENSG00000106617	Yes	0.0637799260362938
ENSG00000232442	Yes	0.0637798829410859
ENSG00000199712	Yes	0.0637782685926151
ENSG00000169689	Yes	0.0637505793842849
ENSG00000090238	Yes	0.0637498710812258
ENSG00000125871	Yes	0.0637472152267182
ENSG00000244632	Yes	0.0637417210975225
ENSG00000143499	Yes	0.0637280383816926
ENSG00000167371	Yes	0.063727663368691
ENSG00000073060	Yes	0.0637250313688317
ENSG00000147650	Yes	0.0637222420406936
ENSG00000133111	Yes	0.0637209194629361
ENSG00000160818	Yes	0.06371852150607
ENSG00000186453	Yes	0.0637044750712994
ENSG00000197208	Yes	0.0637033579579328
ENSG00000151150	Yes	0.0637010917908886
ENSG00000147180	Yes	0.0636989934747266
ENSG00000182197	Yes	0.0636928994978026
ENSG00000111875	Yes	0.0636698108837408
ENSG00000266094	Yes	0.063656351036956
ENSG00000115758	Yes	0.0636393390148668
ENSG00000111653	Yes	0.063621878460558
ENSG00000251562	Yes	0.0636212597310348
ENSG00000244055	Yes	0.0636182531440468
ENSG00000100644	Yes	0.0636181618918296
ENSG00000196110	Yes	0.0636123162127811
ENSG00000119636	Yes	0.0636085994270589
ENSG00000115268	Yes	0.0636080797707864
ENSG00000263731	Yes	0.0636038123577438
ENSG00000141759	Yes	0.0635765836075789
ENSG00000135090	Yes	0.0635654363812277
ENSG00000059769	Yes	0.063559358807407
ENSG00000130338	Yes	0.0635551542742546
ENSG00000128595	Yes	0.0635379766342453
ENSG00000128791	Yes	0.063531297128918
ENSG00000012660	Yes	0.0635036117148923
ENSG00000198478	Yes	0.0634813173076982
ENSG00000140993	Yes	0.0634767783083924
ENSG00000091127	Yes	0.0634729318611089
ENSG00000068697	Yes	0.0634632645047263
ENSG00000143153	Yes	0.0634558117084381
ENSG00000256806	Yes	0.0634428525792589
ENSG00000099725	Yes	0.063431361915403
ENSG00000167103	Yes	0.0634013823577566
ENSG00000273245	Yes	0.0633967702997703
ENSG00000118276	Yes	0.063394292443637
ENSG00000135414	Yes	0.0633850508069413
ENSG00000182670	Yes	0.0633815381217443
ENSG00000170835	Yes	0.0633805016405964
ENSG00000085644	Yes	0.0633715962534285
ENSG00000133169	Yes	0.0633667976640298
ENSG00000258056	Yes	0.0633634660259958
ENSG00000165138	Yes	0.0633615786997779
ENSG00000070214	Yes	0.0633604095550174
ENSG00000163754	Yes	0.063357517483511
ENSG00000168159	Yes	0.063352821293155
ENSG00000186815	Yes	0.063350537685258
ENSG00000178921	Yes	0.063341477231274
ENSG00000142046	Yes	0.0633374144385954
ENSG00000123600	Yes	0.0633262266286758
ENSG00000109066	Yes	0.0633227740009612
ENSG00000145050	Yes	0.0633176342662098
ENSG00000117450	Yes	0.0633052842316821
ENSG00000247092	Yes	0.0632956139433159
ENSG00000136052	Yes	0.0632542203671866
ENSG00000068400	Yes	0.0632513802139043
ENSG00000230397	Yes	0.0632434625894612
ENSG00000130508	Yes	0.0632316571493144
ENSG00000177311	Yes	0.0632311002541295
ENSG00000140265	Yes	0.0632296663036382
ENSG00000262251	Yes	0.0632205483761559
ENSG00000055332	Yes	0.0632178641905371
ENSG00000160062	Yes	0.0632146751119329
ENSG00000260912	Yes	0.0632070527355807
ENSG00000171222	Yes	0.0632065430935014
ENSG00000184897	Yes	0.0632019407488401
ENSG00000184277	Yes	0.0631982072944186
ENSG00000129810	Yes	0.0631395331957259
ENSG00000246922	Yes	0.0631360688481606
ENSG00000140950	Yes	0.0631336296294928
ENSG00000179085	Yes	0.063121266642159
ENSG00000143401	Yes	0.0631143215640724
ENSG00000140400	Yes	0.0631139175053225
ENSG00000172361	Yes	0.0631138832374747
ENSG00000105516	Yes	0.0631108329498801
ENSG00000136682	Yes	0.063103397080973
ENSG00000239569	Yes	0.0631017034392111
ENSG00000096746	Yes	0.0630953829476659
ENSG00000148229	Yes	0.0630771399110399
ENSG00000264991	Yes	0.0630716612145513
ENSG00000108107	Yes	0.0630693837271587
ENSG00000177692	Yes	0.063067895352026
ENSG00000043514	Yes	0.0630561942948641
ENSG00000136531	Yes	0.0630489944171722
ENSG00000179820	Yes	0.0630175179516833
ENSG00000265342	Yes	0.0630029532597653
ENSG00000166171	Yes	0.062998880966552
ENSG00000260400	Yes	0.0629786303085668
ENSG00000114126	Yes	0.0629761349379292
ENSG00000267632	Yes	0.0629722575225785
ENSG00000254936	Yes	0.062967913946693
ENSG00000167037	Yes	0.0629635284938767
ENSG00000223086	Yes	0.0629524478881352
ENSG00000160256	Yes	0.0629487130514515
ENSG00000124370	Yes	0.0629481342749628
ENSG00000163728	Yes	0.0629388810042179
ENSG00000102580	Yes	0.0629268080064494
ENSG00000269958	Yes	0.0629208145038085
ENSG00000111196	Yes	0.0628895548420698
ENSG00000170322	Yes	0.0628862328477424
ENSG00000221808	Yes	0.0628852473481928
ENSG00000143222	Yes	0.0628837305942973
ENSG00000179094	Yes	0.0628817694252411
ENSG00000143842	Yes	0.0628703467663499
ENSG00000262246	Yes	0.0628622386694306
ENSG00000224940	Yes	0.0628529462916257
ENSG00000243927	Yes	0.0628453277940226
ENSG00000170113	Yes	0.0628361025423636
ENSG00000242687	Yes	0.0628341010712606
ENSG00000117054	Yes	0.0628208464280854
ENSG00000081026	Yes	0.0628206850403197
ENSG00000161800	Yes	0.0628192307709718
ENSG00000159433	Yes	0.0628170146958922
ENSG00000186806	Yes	0.0628064411397134
ENSG00000166405	Yes	0.0628048652316869
ENSG00000110921	Yes	0.0627839479713321
ENSG00000272367	Yes	0.0627823062382307
ENSG00000154309	Yes	0.0627788659853053
ENSG00000134072	Yes	0.0627660280591451
ENSG00000275927	Yes	0.0627545960776446
ENSG00000276026	Yes	0.0627508342963405
ENSG00000161091	Yes	0.062736317184271
ENSG00000197081	Yes	0.0627321637838718
ENSG00000134824	Yes	0.062710999568931
ENSG00000182134	Yes	0.062706861801313
ENSG00000145087	Yes	0.0626861365978265
